// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadResult  840: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  841: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  842: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  843: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  844: 3 op, 5200.00 ns, 1.7333 us/op
WorkloadResult  845: 3 op, 1800.00 ns, 600.0000 ns/op
WorkloadResult  846: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  847: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  848: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  849: 3 op, 1900.00 ns, 633.3333 ns/op
WorkloadResult  850: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  851: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadResult  852: 3 op, 2100.00 ns, 700.0000 ns/op
WorkloadResult  853: 3 op, 1800.00 ns, 600.0000 ns/op
WorkloadResult  854: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  855: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  856: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  857: 3 op, 1800.00 ns, 600.0000 ns/op
WorkloadResult  858: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  859: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  860: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  861: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  862: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  863: 3 op, 2000.00 ns, 666.6667 ns/op
WorkloadResult  864: 3 op, 3300.00 ns, 1.1000 us/op
WorkloadResult  865: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  866: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  867: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  868: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  869: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadResult  870: 3 op, 4000.00 ns, 1.3333 us/op
WorkloadResult  871: 3 op, 2600.00 ns, 866.6667 ns/op
WorkloadResult  872: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  873: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  874: 3 op, 1400.00 ns, 466.6667 ns/op
WorkloadResult  875: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadResult  876: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  877: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  878: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  879: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  880: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  881: 3 op, 1700.00 ns, 566.6667 ns/op
WorkloadResult  882: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  883: 3 op, 3900.00 ns, 1.3000 us/op
WorkloadResult  884: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  885: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  886: 3 op, 1800.00 ns, 600.0000 ns/op
WorkloadResult  887: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  888: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  889: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  890: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  891: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  892: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  893: 3 op, 1500.00 ns, 500.0000 ns/op
WorkloadResult  894: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  895: 3 op, 3200.00 ns, 1.0667 us/op
WorkloadResult  896: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  897: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  898: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  899: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  900: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  901: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  902: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadResult  903: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadResult  904: 3 op, 1600.00 ns, 533.3333 ns/op
WorkloadResult  905: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  906: 3 op, 3200.00 ns, 1.0667 us/op
WorkloadResult  907: 3 op, 1600.00 ns, 533.3333 ns/op
WorkloadResult  908: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  909: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadResult  910: 3 op, 1900.00 ns, 633.3333 ns/op
WorkloadResult  911: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  912: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  913: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  914: 3 op, 1600.00 ns, 533.3333 ns/op
WorkloadResult  915: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  916: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  917: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  918: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  919: 3 op, 4200.00 ns, 1.4000 us/op
WorkloadResult  920: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  921: 3 op, 1900.00 ns, 633.3333 ns/op
WorkloadResult  922: 3 op, 3100.00 ns, 1.0333 us/op
WorkloadResult  923: 3 op, 3900.00 ns, 1.3000 us/op
WorkloadResult  924: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  925: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  926: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadResult  927: 3 op, 4600.00 ns, 1.5333 us/op
WorkloadResult  928: 3 op, 4000.00 ns, 1.3333 us/op
WorkloadResult  929: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  930: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadResult  931: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  932: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  933: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  934: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  935: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  936: 3 op, 1900.00 ns, 633.3333 ns/op
WorkloadResult  937: 3 op, 5900.00 ns, 1.9667 us/op
WorkloadResult  938: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  939: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  940: 3 op, 1600.00 ns, 533.3333 ns/op
WorkloadResult  941: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadResult  942: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  943: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  944: 3 op, 7000.00 ns, 2.3333 us/op
WorkloadResult  945: 3 op, 6000.00 ns, 2.0000 us/op
WorkloadResult  946: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadResult  947: 3 op, 4400.00 ns, 1.4667 us/op
WorkloadResult  948: 3 op, 2900.00 ns, 966.6667 ns/op
WorkloadResult  949: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  950: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  951: 3 op, 1700.00 ns, 566.6667 ns/op
WorkloadResult  952: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  953: 3 op, 3700.00 ns, 1.2333 us/op
WorkloadResult  954: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadResult  955: 3 op, 4700.00 ns, 1.5667 us/op
WorkloadResult  956: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadResult  957: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadResult  958: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  959: 3 op, 4800.00 ns, 1.6000 us/op
WorkloadResult  960: 3 op, 4100.00 ns, 1.3667 us/op
WorkloadResult  961: 3 op, 3400.00 ns, 1.1333 us/op
WorkloadResult  962: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadResult  963: 3 op, 1700.00 ns, 566.6667 ns/op
WorkloadResult  964: 3 op, 2800.00 ns, 933.3333 ns/op
WorkloadResult  965: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  966: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  967: 3 op, 4900.00 ns, 1.6333 us/op
WorkloadResult  968: 3 op, 4000.00 ns, 1.3333 us/op
WorkloadResult  969: 3 op, 5400.00 ns, 1.8000 us/op
WorkloadResult  970: 3 op, 2000.00 ns, 666.6667 ns/op
WorkloadResult  971: 3 op, 5100.00 ns, 1.7000 us/op
WorkloadResult  972: 3 op, 4200.00 ns, 1.4000 us/op
WorkloadResult  973: 3 op, 6100.00 ns, 2.0333 us/op
WorkloadResult  974: 3 op, 1700.00 ns, 566.6667 ns/op
WorkloadResult  975: 3 op, 5500.00 ns, 1.8333 us/op
WorkloadResult  976: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadResult  977: 3 op, 2400.00 ns, 800.0000 ns/op
WorkloadResult  978: 3 op, 5000.00 ns, 1.6667 us/op
WorkloadResult  979: 3 op, 3600.00 ns, 1.2000 us/op
WorkloadResult  980: 3 op, 1900.00 ns, 633.3333 ns/op
WorkloadResult  981: 3 op, 3800.00 ns, 1.2667 us/op
WorkloadResult  982: 3 op, 4500.00 ns, 1.5000 us/op
WorkloadResult  983: 3 op, 5800.00 ns, 1.9333 us/op
WorkloadResult  984: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  985: 3 op, 3500.00 ns, 1.1667 us/op
WorkloadResult  986: 3 op, 3900.00 ns, 1.3000 us/op
WorkloadResult  987: 3 op, 4300.00 ns, 1.4333 us/op
WorkloadResult  988: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  989: 3 op, 5600.00 ns, 1.8667 us/op
WorkloadResult  990: 3 op, 3200.00 ns, 1.0667 us/op
WorkloadResult  991: 3 op, 3000.00 ns, 1.0000 us/op
WorkloadResult  992: 3 op, 6200.00 ns, 2.0667 us/op
WorkloadResult  993: 3 op, 2300.00 ns, 766.6667 ns/op
WorkloadResult  994: 3 op, 3900.00 ns, 1.3000 us/op
WorkloadResult  995: 3 op, 5700.00 ns, 1.9000 us/op
WorkloadResult  996: 3 op, 3200.00 ns, 1.0667 us/op
WorkloadResult  997: 3 op, 2500.00 ns, 833.3333 ns/op
WorkloadResult  998: 3 op, 4100.00 ns, 1.3667 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.3194 us, StdErr = 0.0167 us (1.27%); N = 998, StdDev = 0.5289 us
Min = 0.4333 us, Q1 = 0.7667 us, Median = 1.3333 us, Q3 = 1.8333 us, Max = 2.9333 us
IQR = 1.0667 us, LowerFence = -0.8333 us, UpperFence = 3.4333 us
ConfidenceInterval = [1.2642 us; 1.3747 us] (CI 99.9%), Margin = 0.0552 us (4.19% of Mean)
Skewness = -0.13, Kurtosis = 1.86, MValue = 4.96

// **************************
// Benchmark: ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.LinqAggregate" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 3 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-LZLROG(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 464900.00 ns, 464.9000 us/op
WorkloadJitting  1: 1 op, 1387600.00 ns, 1.3876 ms/op

OverheadWarmup   1: 3 op, 3100.00 ns, 1.0333 us/op
OverheadWarmup   2: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   3: 3 op, 400.00 ns, 133.3333 ns/op
OverheadWarmup   4: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   5: 3 op, 400.00 ns, 133.3333 ns/op
OverheadWarmup   6: 3 op, 400.00 ns, 133.3333 ns/op

OverheadActual   1: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   2: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   3: 3 op, 1800.00 ns, 600.0000 ns/op
OverheadActual   4: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   5: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   6: 3 op, 500.00 ns, 166.6667 ns/op
OverheadActual   7: 3 op, 500.00 ns, 166.6667 ns/op
OverheadActual   8: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   9: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  10: 3 op, 1900.00 ns, 633.3333 ns/op
OverheadActual  11: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  12: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  13: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  14: 3 op, 1800.00 ns, 600.0000 ns/op
OverheadActual  15: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  16: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  17: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  18: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  19: 3 op, 500.00 ns, 166.6667 ns/op
OverheadActual  20: 3 op, 400.00 ns, 133.3333 ns/op

WorkloadWarmup   1: 3 op, 29100.00 ns, 9.7000 us/op

// BeforeActualRun
WorkloadActual   1: 3 op, 31300.00 ns, 10.4333 us/op
WorkloadActual   2: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadActual   3: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual   4: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual   5: 3 op, 47400.00 ns, 15.8000 us/op
WorkloadActual   6: 3 op, 29100.00 ns, 9.7000 us/op
WorkloadActual   7: 3 op, 29500.00 ns, 9.8333 us/op
WorkloadActual   8: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual   9: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadActual  10: 3 op, 24900.00 ns, 8.3000 us/op
WorkloadActual  11: 3 op, 35700.00 ns, 11.9000 us/op
WorkloadActual  12: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  13: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  14: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  15: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  16: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadActual  17: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  18: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  19: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  20: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  21: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  22: 3 op, 39900.00 ns, 13.3000 us/op
WorkloadActual  23: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadActual  24: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadActual  25: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  26: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadActual  27: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  28: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadActual  29: 3 op, 66400.00 ns, 22.1333 us/op
WorkloadActual  30: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  31: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  32: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  33: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  34: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  35: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadActual  36: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  37: 3 op, 33700.00 ns, 11.2333 us/op
WorkloadActual  38: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  39: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  40: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  41: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  42: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  43: 3 op, 30900.00 ns, 10.3000 us/op
WorkloadActual  44: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  45: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadActual  46: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  47: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  48: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  49: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  50: 3 op, 104100.00 ns, 34.7000 us/op
WorkloadActual  51: 3 op, 41700.00 ns, 13.9000 us/op
WorkloadActual  52: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadActual  53: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  54: 3 op, 61400.00 ns, 20.4667 us/op
WorkloadActual  55: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  56: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  57: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  58: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  59: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  60: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  61: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  62: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  63: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  64: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  65: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadActual  66: 3 op, 32200.00 ns, 10.7333 us/op
WorkloadActual  67: 3 op, 34400.00 ns, 11.4667 us/op
WorkloadActual  68: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  69: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  70: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadActual  71: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadActual  72: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  73: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadActual  74: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadActual  75: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadActual  76: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  77: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  78: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadActual  79: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadActual  80: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  81: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  82: 3 op, 36000.00 ns, 12.0000 us/op
WorkloadActual  83: 3 op, 88000.00 ns, 29.3333 us/op
WorkloadActual  84: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadActual  85: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  86: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadActual  87: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  88: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  89: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  90: 3 op, 29700.00 ns, 9.9000 us/op
WorkloadActual  91: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  92: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadActual  93: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadActual  94: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadActual  95: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadActual  96: 3 op, 83200.00 ns, 27.7333 us/op
WorkloadActual  97: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  98: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadActual  99: 3 op, 29000.00 ns, 9.6667 us/op
WorkloadActual  100: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  101: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  102: 3 op, 34200.00 ns, 11.4000 us/op
WorkloadActual  103: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  104: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  105: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  106: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadActual  107: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadActual  108: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadActual  109: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  110: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  111: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  112: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadActual  113: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  114: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadActual  115: 3 op, 31100.00 ns, 10.3667 us/op
WorkloadActual  116: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadActual  117: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  118: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  119: 3 op, 37500.00 ns, 12.5000 us/op
WorkloadActual  120: 3 op, 36900.00 ns, 12.3000 us/op
WorkloadActual  121: 3 op, 35000.00 ns, 11.6667 us/op
WorkloadActual  122: 3 op, 34300.00 ns, 11.4333 us/op
WorkloadActual  123: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadActual  124: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadActual  125: 3 op, 25100.00 ns, 8.3667 us/op
WorkloadActual  126: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadActual  127: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadActual  128: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadActual  129: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadActual  130: 3 op, 29400.00 ns, 9.8000 us/op
WorkloadActual  131: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadActual  132: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadActual  133: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadActual  134: 3 op, 29500.00 ns, 9.8333 us/op
WorkloadActual  135: 3 op, 31300.00 ns, 10.4333 us/op
WorkloadActual  136: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadActual  137: 3 op, 34900.00 ns, 11.6333 us/op
WorkloadActual  138: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadActual  139: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadActual  140: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadActual  141: 3 op, 34600.00 ns, 11.5333 us/op
WorkloadActual  142: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadActual  143: 3 op, 33200.00 ns, 11.0667 us/op
WorkloadActual  144: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadActual  145: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadActual  146: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadActual  147: 3 op, 32700.00 ns, 10.9000 us/op
WorkloadActual  148: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadActual  149: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadActual  150: 3 op, 33500.00 ns, 11.1667 us/op
WorkloadActual  151: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadActual  152: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadActual  153: 3 op, 30700.00 ns, 10.2333 us/op
WorkloadActual  154: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadActual  155: 3 op, 24100.00 ns, 8.0333 us/op
